Series Name,Region,Country Name,Дружественная страна?,2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],Представительство McKinsey,Представительство Bain,Представительство BCG,Представительство Deloitte,Представительство PricewaterhouseCoopers,Представительство Ernst & Young,Представительство KPMG,Country Code
Other manufacturing (% of value added in manufacturing),,IDA & IBRD total,,..,..,..,..,..,,,,,,,,IBT
Other manufacturing (% of value added in manufacturing),,IDA blend,,..,..,..,..,..,,,,,,,,IDB
Other manufacturing (% of value added in manufacturing),,IDA only,,..,..,..,..,..,,,,,,,,IDX
Other manufacturing (% of value added in manufacturing),,IDA total,,..,..,..,..,..,,,,,,,,IDA
Other manufacturing (% of value added in manufacturing),,Late-demographic dividend,,..,..,..,..,..,,,,,,,,LTE
Other manufacturing (% of value added in manufacturing),,Latin America & Caribbean,,..,..,..,..,..,,,,,,,,LCN
Other manufacturing (% of value added in manufacturing),,Latin America & Caribbean (excluding high income),,..,..,..,..,..,,,,,,,,LAC
Other manufacturing (% of value added in manufacturing),,Latin America & the Caribbean (IDA & IBRD countries),,..,..,..,..,..,,,,,,,,TLA
Other manufacturing (% of value added in manufacturing),,Least developed countries: UN classification,,..,..,..,..,..,,,,,,,,LDC
Other manufacturing (% of value added in manufacturing),,Low & middle income,,..,..,..,..,..,,,,,,,,LMY
Other manufacturing (% of value added in manufacturing),,Low income,,..,..,..,..,..,,,,,,,,LIC
Other manufacturing (% of value added in manufacturing),,Lower middle income,,..,..,..,..,..,,,,,,,,LMC
Other manufacturing (% of value added in manufacturing),,Middle East & North Africa,,..,..,..,..,..,,,,,,,,MEA
Other manufacturing (% of value added in manufacturing),,Middle East & North Africa (excluding high income),,..,..,..,..,..,,,,,,,,MNA
Other manufacturing (% of value added in manufacturing),,Middle East & North Africa (IDA & IBRD countries),,..,..,..,..,..,,,,,,,,TMN
Other manufacturing (% of value added in manufacturing),,Middle income,,..,..,..,..,..,,,,,,,,MIC
Other manufacturing (% of value added in manufacturing),,North America,,..,..,..,..,..,,,,,,,,NAC
Other manufacturing (% of value added in manufacturing),,Not classified,,..,..,..,..,..,,,,,,,,INX
Other manufacturing (% of value added in manufacturing),,OECD members,,..,..,..,..,..,,,,,,,,OED
Other manufacturing (% of value added in manufacturing),,Other small states,,..,..,..,..,..,,,,,,,,OSS
Other manufacturing (% of value added in manufacturing),,Pacific island small states,,..,..,..,..,..,,,,,,,,PSS
Other manufacturing (% of value added in manufacturing),,Post-demographic dividend,,..,..,..,..,..,,,,,,,,PST
Other manufacturing (% of value added in manufacturing),,Pre-demographic dividend,,..,..,..,..,..,,,,,,,,PRE
Other manufacturing (% of value added in manufacturing),,Small states,,..,..,..,..,..,,,,,,,,SST
Other manufacturing (% of value added in manufacturing),,South Asia,,..,..,..,..,..,,,,,,,,SAS
Other manufacturing (% of value added in manufacturing),,South Asia (IDA & IBRD),,..,..,..,..,..,,,,,,,,TSA
Other manufacturing (% of value added in manufacturing),,Sub-Saharan Africa,,..,..,..,..,..,,,,,,,,SSF
Other manufacturing (% of value added in manufacturing),,Sub-Saharan Africa (excluding high income),,..,..,..,..,..,,,,,,,,SSA
Other manufacturing (% of value added in manufacturing),,Sub-Saharan Africa (IDA & IBRD countries),,..,..,..,..,..,,,,,,,,TSS
Other manufacturing (% of value added in manufacturing),,Upper middle income,,..,..,..,..,..,,,,,,,,UMC
Other manufacturing (% of value added in manufacturing),,World,,..,..,..,..,..,,,,,,,,WLD
Machinery and transport equipment (% of value added in manufacturing),Южная Азия,Afghanistan,Да,..,..,..,..,..,,,,,,,,AFG
Machinery and transport equipment (% of value added in manufacturing),,Albania,,"2,438089486","2,432498993","3,939711695","3,939575508",..,,,,,,Есть,,ALB
Machinery and transport equipment (% of value added in manufacturing),Африка,Algeria,Да,..,..,..,..,..,,,,,,Есть,Есть,DZA
Machinery and transport equipment (% of value added in manufacturing),,American Samoa,,..,..,..,..,..,,,,,,,,ASM
Machinery and transport equipment (% of value added in manufacturing),,Andorra,,..,..,..,..,..,,,,,,,,AND
Machinery and transport equipment (% of value added in manufacturing),,Angola,,..,..,..,..,..,Есть,,,,,Есть,Есть,AGO
Machinery and transport equipment (% of value added in manufacturing),,Antigua and Barbuda,,..,..,..,..,..,,,,,,,,ATG
Machinery and transport equipment (% of value added in manufacturing),Латинская Америка,Argentina,Да,"11,76274711","10,99387834","11,05888745","13,54005064",..,Есть,,Есть,,,Есть,Есть,ARG
Machinery and transport equipment (% of value added in manufacturing),Закавказье,Armenia,Да,"2,984443125","3,207919416","2,865770629","2,865770629",..,,,,Есть,Есть,Есть,Есть,ARM
Machinery and transport equipment (% of value added in manufacturing),,Aruba,,..,..,..,..,..,,,,,,Есть,,ABW
Machinery and transport equipment (% of value added in manufacturing),,Australia,,"18,08846836","18,5147119","19,03920744","20,05289576",..,,,,,,,,AUS
Machinery and transport equipment (% of value added in manufacturing),,Austria,,"29,59100165","30,19941832","29,15106671","29,15091748",..,,,,,,,,AUT
Machinery and transport equipment (% of value added in manufacturing),Закавказье,Azerbaijan,Да,"7,93883594","8,689783413","6,126998993","6,126998984",..,,,,Есть,Есть,Есть,Есть,AZE
Machinery and transport equipment (% of value added in manufacturing),,"Bahamas, The",,..,..,..,..,..,,,,,,Есть,Есть,BHS
Machinery and transport equipment (% of value added in manufacturing),Ближний Восток,Bahrain,Да,"5,75991741",..,..,..,..,Есть,,,Есть,Есть,Есть,Есть,BHR
Machinery and transport equipment (% of value added in manufacturing),,Bangladesh,,"3,584551596",..,"3,584551596",..,..,,,,,,Есть,Есть,BGD
Machinery and transport equipment (% of value added in manufacturing),,Barbados,,..,..,..,..,..,,,,,,Есть,Есть,BRB
Machinery and transport equipment (% of value added in manufacturing),Восточная  Европа,Belarus,Да,"19,15217504","19,02204865","18,73030007","18,73030007",..,,,,,,Есть,Есть,BLR
Machinery and transport equipment (% of value added in manufacturing),,Belgium,,"16,45108153","16,30241541","15,80064702","15,80067286",..,,,,,,,,BEL
Machinery and transport equipment (% of value added in manufacturing),,Belize,,..,..,..,..,..,,,,,,,,BLZ
Machinery and transport equipment (% of value added in manufacturing),,Benin,,..,..,..,..,..,,,,,,,,BEN
Machinery and transport equipment (% of value added in manufacturing),,Bermuda,,"14,8653396","17,94997928","13,87745983",..,..,,,,,,Есть,Есть,BMU
Machinery and transport equipment (% of value added in manufacturing),,Bhutan,,..,..,..,..,..,,,,,,,,BTN
Machinery and transport equipment (% of value added in manufacturing),,Bolivia,,"1,689850639","1,689850644",..,..,..,,,,,,Есть,Есть,BOL
Machinery and transport equipment (% of value added in manufacturing),Восточная  Европа,Bosnia and Herzegovina,Да,"8,967254315","8,567213731","8,431376998","8,431377008",..,,,,Есть,Есть,Есть,Есть,BIH
Machinery and transport equipment (% of value added in manufacturing),Африка,Botswana,Да,"16,17805315","16,64999298","17,95334052","17,95334053",..,,,,,,Есть,Есть,BWA
Machinery and transport equipment (% of value added in manufacturing),Латинская Америка,Brazil,Да,"17,47419975","17,14815171","13,59377447","13,59377447",..,Есть,,Есть,Есть,Есть,Есть,Есть,BRA
Machinery and transport equipment (% of value added in manufacturing),,British Virgin Islands,,..,..,..,..,..,,,,,,,,VGB
Machinery and transport equipment (% of value added in manufacturing),,Brunei Darussalam,,..,..,..,..,..,,,,,,Есть,Есть,BRN
Machinery and transport equipment (% of value added in manufacturing),,Bulgaria,,"19,24112125","19,25866732","20,56563366","20,4712091",..,,,,,,,,BGR
Machinery and transport equipment (% of value added in manufacturing),,Burkina Faso,,..,..,..,..,..,,,,,,,,BFA
Machinery and transport equipment (% of value added in manufacturing),,Burundi,,..,..,..,..,..,,,,,,,,BDI
Machinery and transport equipment (% of value added in manufacturing),,Cabo Verde,,..,..,..,..,..,,,,,,,,CPV
Machinery and transport equipment (% of value added in manufacturing),,Cambodia,,..,..,..,..,..,,,,,,Есть,Есть,KHM
Machinery and transport equipment (% of value added in manufacturing),,Cameroon,,..,..,..,..,..,,,,,,Есть,Есть,CMR
Machinery and transport equipment (% of value added in manufacturing),,Canada,,"24,5864499","25,67242298","22,41001788","22,41001798",..,,,,,,,,CAN
Machinery and transport equipment (% of value added in manufacturing),,Cayman Islands,,..,..,..,..,..,,,,,,,,CYM
Machinery and transport equipment (% of value added in manufacturing),,Central African Republic,,..,..,..,..,..,,,,,,,,CAF
Machinery and transport equipment (% of value added in manufacturing),,Chad,,..,..,..,..,..,,,,,,,,TCD
Machinery and transport equipment (% of value added in manufacturing),,Channel Islands,,..,..,..,..,..,,,,,,,,CHI
Machinery and transport equipment (% of value added in manufacturing),,Chile,,"5,017224459","5,017224459",..,..,..,Есть,,Есть,,,,Есть,CHL
Machinery and transport equipment (% of value added in manufacturing),Восточная Азия,China,Да,"24,52693529","24,52693529","24,52693529",..,..,Есть,Есть,Есть,Есть,Есть,Есть,Есть,CHN
Machinery and transport equipment (% of value added in manufacturing),,Colombia,,"3,717564918","4,332127867","3,466955513","3,466955514",..,Есть,,Есть,,,,Есть,COL
Machinery and transport equipment (% of value added in manufacturing),,Comoros,,..,..,..,..,..,,,,,,,,COM
Machinery and transport equipment (% of value added in manufacturing),,"Congo, Dem. Rep.",,..,..,..,..,..,,,,,,,Есть,COD
Machinery and transport equipment (% of value added in manufacturing),,"Congo, Rep.",,..,..,..,..,..,,,,,,,Есть,COG
Machinery and transport equipment (% of value added in manufacturing),Латинская Америка,Costa Rica,Да,"4,607854316","4,505538115","4,441344891","4,440430478",..,,,Есть,,,,Есть,CRI
Machinery and transport equipment (% of value added in manufacturing),,Cote d'Ivoire,,..,..,..,..,..,,,,,,,Есть,CIV
Machinery and transport equipment (% of value added in manufacturing),,Croatia,,"14,6346487","14,74482855","16,20721091",..,..,,,,,,,,HRV
Machinery and transport equipment (% of value added in manufacturing),,Cuba,,..,..,..,..,..,,,,,,,,CUB
Machinery and transport equipment (% of value added in manufacturing),,Curacao,,..,..,..,..,..,,,,,,,,CUW
Machinery and transport equipment (% of value added in manufacturing),,Cyprus,,"14,61233715","14,83900059","13,32914228","13,3291423",..,,,,,,,,CYP
Machinery and transport equipment (% of value added in manufacturing),,Czechia,,"39,06787518","38,97973111","38,10619628","38,24234619",..,,,,,,,,CZE
Machinery and transport equipment (% of value added in manufacturing),,Denmark,,"29,72854309","28,01604383","25,38054452","25,35174555",..,,,,,,,,DNK
Machinery and transport equipment (% of value added in manufacturing),,Djibouti,,..,..,..,..,..,,,,,,,,DJI
Machinery and transport equipment (% of value added in manufacturing),,Dominica,,..,..,..,..,..,,,,,,,,DMA
Machinery and transport equipment (% of value added in manufacturing),,Dominican Republic,,..,..,..,..,..,Есть,,,,,,Есть,DOM
Machinery and transport equipment (% of value added in manufacturing),,Ecuador,,"4,449371592","4,318649562","3,975534832","2,679665106",..,Есть,,,,,,,ECU
Machinery and transport equipment (% of value added in manufacturing),Ближний Восток,"Egypt, Arab Rep.",Да,"4,81198864","4,81198864",..,..,..,Есть,,Есть,Есть,Есть,Есть,Есть,EGY
Machinery and transport equipment (% of value added in manufacturing),,El Salvador,,..,..,..,..,..,,,,,,Есть,Есть,SLV
Machinery and transport equipment (% of value added in manufacturing),,Equatorial Guinea,,..,..,..,..,..,,,,,,,,GNQ
Machinery and transport equipment (% of value added in manufacturing),,Eritrea,,..,..,..,..,..,,,,,,,,ERI
Machinery and transport equipment (% of value added in manufacturing),,Estonia,,"19,82261908","21,10812547","19,56641292","19,56584661",..,,,,,,,,EST
Machinery and transport equipment (% of value added in manufacturing),,Eswatini,,..,..,..,..,..,,,,,,,,SWZ
Machinery and transport equipment (% of value added in manufacturing),Африка,Ethiopia,Да,..,..,..,..,..,Есть,,,,,,,ETH
Machinery and transport equipment (% of value added in manufacturing),,Faroe Islands,,..,..,..,..,..,,,,,,,,FRO
Machinery and transport equipment (% of value added in manufacturing),Океания,Fiji,Да,"1,621440035","2,326135629","2,326135703","2,326135643",..,,,,,,,,FJI
Machinery and transport equipment (% of value added in manufacturing),,Finland,,"27,02566581","27,18482551","22,03509212","23,37610596",..,,,,,,,,FIN
Machinery and transport equipment (% of value added in manufacturing),,France,,"33,83492686","33,52908883","31,82798903","31,82026071",..,,,,,,,,FRA
Machinery and transport equipment (% of value added in manufacturing),,French Polynesia,,..,..,..,..,..,,,,,,,,PYF
Machinery and transport equipment (% of value added in manufacturing),,Gabon,,..,..,..,..,..,,,,,,,,GAB
Machinery and transport equipment (% of value added in manufacturing),,"Gambia, The",,..,..,..,..,..,,,,,,,,GMB
Machinery and transport equipment (% of value added in manufacturing),,Georgia,,"2,797144272","3,186987094","3,138303458","3,138949793",..,,,,,,,Есть,GEO
Machinery and transport equipment (% of value added in manufacturing),,Germany,,"43,62413217","43,99554976","41,23936121","41,23938149",..,,,,,,,,DEU
Machinery and transport equipment (% of value added in manufacturing),,Ghana,,..,..,..,..,..,,,,,,,Есть,GHA
Machinery and transport equipment (% of value added in manufacturing),,Gibraltar,,..,..,..,..,..,,,,,,,,GIB
Machinery and transport equipment (% of value added in manufacturing),,Greece,,"7,030439075","8,023394944","9,634009878","9,633916949",..,,,,,,,,GRC
Machinery and transport equipment (% of value added in manufacturing),,Greenland,,..,..,..,..,..,,,,,,,,GRL
Machinery and transport equipment (% of value added in manufacturing),,Grenada,,..,..,..,..,..,,,,,,,,GRD
Machinery and transport equipment (% of value added in manufacturing),,Guam,,..,..,..,..,..,,,,,,,,GUM
Machinery and transport equipment (% of value added in manufacturing),,Guatemala,,..,..,..,..,..,,,,,,,Есть,GTM
Machinery and transport equipment (% of value added in manufacturing),,Guinea,,..,..,..,..,..,,,,,,,,GIN
Machinery and transport equipment (% of value added in manufacturing),,Guinea-Bissau,,..,..,..,..,..,,,,,,,,GNB
Machinery and transport equipment (% of value added in manufacturing),,Guyana,,..,..,..,..,..,,,,,,,,GUY
Machinery and transport equipment (% of value added in manufacturing),,Haiti,,..,..,..,..,..,,,,,,,,HTI
Machinery and transport equipment (% of value added in manufacturing),,Honduras,,..,..,..,..,..,,,,,,,,HND
Machinery and transport equipment (% of value added in manufacturing),Восточная Азия,"Hong Kong SAR, China",Да,"26,1082496","26,48225857","25,3074558","24,16301051",..,,Есть,,,,,,HKG
Machinery and transport equipment (% of value added in manufacturing),,Hungary,,"38,12310086","37,64981702","36,56417244","36,5638853",..,,,,,,,,HUN
